id,geom,addr_postcode,addr_conscriptionnumber,addr_streetnumber,addr_street,addr_housenumber,id_cons,addr_conscription,wd_cons
node_1087312111,POINT(14.3980323 50.0872697),11800,347,19,Vlašská,347/19,relation_433401,Malá Strana,Q753289
node_296482067,POINT(14.4100646 50.0916109),11800,131,1,nábřeží Edvarda Beneše,131/1,relation_433401,Malá Strana,Q753289
node_296486066,POINT(14.4056423 50.0819612),11800,441,1,Besední,441/1,relation_433401,Malá Strana,Q753289
node_296501585,POINT(14.4036993 50.0868171),11800,374,23,Karmelitská,374/23,relation_433401,Malá Strana,Q753289
node_2823686671,POINT(14.4068334 50.0868058),11800,637,5,Saská,637/5,relation_433401,Malá Strana,Q753289
node_296450780,POINT(14.4043941 50.0890388),11800,9,4,Thunovská,9/4,relation_433401,Malá Strana,Q753289
node_296496756,POINT(14.4062831 50.0887162),11800,29,20,Letenská,29/20,relation_433401,Malá Strana,Q753289
node_1322945790,POINT(14.4031946 50.0891884),11800,178,10,Thunovská,178/10,relation_433401,Malá Strana,Q753289
node_2823686664,POINT(14.4035407 50.0838461),11800,632,11a,Hellichova,632/11a,relation_433401,Malá Strana,Q753289
node_2823686656,POINT(14.4076205 50.0844316),11800,418,5,U Sovových mlýnů,418/5,relation_433401,Malá Strana,Q753289
node_296492473,POINT(14.4043184 50.0830055),11800,409,19,Újezd,409/19,relation_433401,Malá Strana,Q753289
node_296485524,POINT(14.4047133 50.0842568),11800,455,5,Hellichova,455/5,relation_433401,Malá Strana,Q753289
node_296503346,POINT(14.4094922 50.0878934),11800,100,24,U lužického semináře,100/24,relation_433401,Malá Strana,Q753289
node_2823686663,POINT(14.3997069 50.0871389),11800,631,11a,Vlašská,631/11a,relation_433401,Malá Strana,Q753289
node_1082952328,POINT(14.4073968 50.0907295),11800,153,8,Valdštejnská,153/8,relation_433401,Malá Strana,Q753289
node_296482567,POINT(14.4108639 50.0922263),11800,627,1,U Bruských kasáren,627/1,relation_433401,Malá Strana,Q753289
node_1719924571,POINT(14.4059818 50.0818043),11800,540,9,Říční,540/9,relation_433401,Malá Strana,Q753289
node_296485595,POINT(14.3961668 50.0883823),11800,228,5,Úvoz,228/5,relation_433401,Malá Strana,Q753289
node_296501299,POINT(14.4061725 50.0852666),11800,471,9,Nosticova,471/9,relation_433401,Malá Strana,Q753289
node_296464551,POINT(14.4054039 50.0900312),11800,17,4,Valdštejnské náměstí,17/4,relation_433401,Malá Strana,Q753289
node_296455164,POINT(14.3978184 50.0884255),11800,238,37,Nerudova,238/37,relation_433401,Malá Strana,Q753289
node_2823686665,POINT(14.4033066 50.0837337),11800,632,11b,Hellichova,632/11b,relation_433401,Malá Strana,Q753289
node_296451183,POINT(14.4031837 50.0876512),11800,264,7,Malostranské náměstí,264/7,relation_433401,Malá Strana,Q753289
node_296467264,POINT(14.3998743 50.0874852),11800,356,11,Břetislavova,356/11,relation_433401,Malá Strana,Q753289
node_296497290,POINT(14.3990314 50.0884408),11800,244,25,Nerudova,244/25,relation_433401,Malá Strana,Q753289
node_296451059,POINT(14.4034188 50.0845050),11800,392,20,Hellichova,392/20,relation_433401,Malá Strana,Q753289
node_1813797276,POINT(14.4042436 50.0862425),11800,379,18,Karmelitská,379/18,relation_433401,Malá Strana,Q753289
node_296482328,POINT(14.4062279 50.0846271),11800,466,5,Nosticova,466/5,relation_433401,Malá Strana,Q753289
node_296464997,POINT(14.4068289 50.0874849),11800,59,3,Dražického náměstí,59/3,relation_433401,Malá Strana,Q753289
node_296497273,POINT(14.4083417 50.0860081),11800,497,3,Na Kampě,497/3,relation_433401,Malá Strana,Q753289
node_296505685,POINT(14.4046494 50.0815918),11800,422,18,Újezd,422/18,relation_433401,Malá Strana,Q753289
node_296462695,POINT(14.3987363 50.0885823),11800,218,30,Nerudova,218/30,relation_433401,Malá Strana,Q753289
node_296494732,POINT(14.4085084 50.0876997),11800,92,2,Míšeňská,92/2,relation_433401,Malá Strana,Q753289
node_296448222,POINT(14.3954695 50.0882687),11800,227,9,Úvoz,227/9,relation_433401,Malá Strana,Q753289
node_296458462,POINT(14.4041035 50.0828231),11800,409,2,U lanové dráhy,409/2,relation_433401,Malá Strana,Q753289
node_296490646,POINT(14.4047408 50.0865645),11800,293,2,Prokopská,293/2,relation_433401,Malá Strana,Q753289
node_296471459,POINT(14.3980032 50.0881217),11800,315,2,Jánská,315/2,relation_433401,Malá Strana,Q753289
node_296478699,POINT(14.4018997 50.0874471),11800,259,18,Tržiště,259/18,relation_433401,Malá Strana,Q753289
node_296444743,POINT(14.4028952 50.0857223),11800,628,9a,Karmelitská,628/9a,relation_433401,Malá Strana,Q753289
node_296507323,POINT(14.4081321 50.0873281),11800,83,9,U lužického semináře,83/9,relation_433401,Malá Strana,Q753289
node_296477860,POINT(14.4096331 50.0879604),11800,101,26,U lužického semináře,101/26,relation_433401,Malá Strana,Q753289
node_296448280,POINT(14.3993282 50.0874005),11800,350,2,Jánský vršek,350/2,relation_433401,Malá Strana,Q753289
node_296501492,POINT(14.3985808 50.0885647),11800,219,32,Nerudova,219/32,relation_433401,Malá Strana,Q753289
node_296478715,POINT(14.4097553 50.0899589),11800,118,1,Letenská,118/1,relation_433401,Malá Strana,Q753289
node_2532288331,POINT(14.4067184 50.0891187),11800,33,12,Letenská,33/12,relation_433401,Malá Strana,Q753289
node_1185922410,POINT(14.4068480 50.0825963),11800,449,14,Všehrdova,449/14,relation_433401,Malá Strana,Q753289
node_296501844,POINT(14.4058693 50.0868942),11800,285,13,Lázeňská,285/13,relation_433401,Malá Strana,Q753289
node_296491537,POINT(14.3948702 50.0858884),11800,344,25,Vlašská,344/25,relation_433401,Malá Strana,Q753289
node_296444950,POINT(14.4073519 50.0859851),11800,490,1,Velkopřevorské náměstí,490/1,relation_433401,Malá Strana,Q753289
node_296488798,POINT(14.3979364 50.0884117),11800,239,35,Nerudova,239/35,relation_433401,Malá Strana,Q753289
node_296471664,POINT(14.4047602 50.0852230),11800,387,1,Harantova,387/1,relation_433401,Malá Strana,Q753289
node_296476918,POINT(14.4042445 50.0839429),11800,400,37,Újezd,400/37,relation_433401,Malá Strana,Q753289
node_296459082,POINT(14.4070617 50.0817876),11800,562,6,Všehrdova,562/6,relation_433401,Malá Strana,Q753289
node_296491743,POINT(14.3999504 50.0874884),11800,357,9,Břetislavova,357/9,relation_433401,Malá Strana,Q753289
node_1239330373,POINT(14.4061070 50.0840880),11800,458,1,Hellichova,458/1,relation_433401,Malá Strana,Q753289
node_296494364,POINT(14.4046972 50.0888751),11800,8,3,Tomášská,8/3,relation_433401,Malá Strana,Q753289
node_296458653,POINT(14.4116349 50.0904703),11800,127,1,Kosárkovo nábřeží,127/1,relation_433401,Malá Strana,Q753289
node_296447581,POINT(14.4022362 50.0890400),11800,182,9,Thunovská,182/9,relation_433401,Malá Strana,Q753289
node_296470532,POINT(14.4055162 50.0848544),11800,459,3,Nebovidská,459/3,relation_433401,Malá Strana,Q753289
node_296507551,POINT(14.4038750 50.0873137),11800,269,28,Karmelitská,269/28,relation_433401,Malá Strana,Q753289
node_296463249,POINT(14.4088766 50.0864865),11800,513,10,Na Kampě,513/10,relation_433401,Malá Strana,Q753289
node_1180312583,POINT(14.4056203 50.0830468),11800,547,19,Všehrdova,547/19,relation_433401,Malá Strana,Q753289
node_296470766,POINT(14.4035442 50.0869485),11800,373,25,Karmelitská,373/25,relation_433401,Malá Strana,Q753289
node_296447555,POINT(14.4064346 50.0873501),11800,52,6,Mostecká,52/6,relation_433401,Malá Strana,Q753289
node_296488698,POINT(14.3977742 50.0879089),11800,322,3,Šporkova,322/3,relation_433401,Malá Strana,Q753289
node_296494450,POINT(14.4077192 50.0876092),11800,73,7,Míšeňská,73/7,relation_433401,Malá Strana,Q753289
node_296477059,POINT(14.4068403 50.0817679),11800,445,5,Všehrdova,445/5,relation_433401,Malá Strana,Q753289
node_296447183,POINT(14.4084683 50.0840441),11800,503,2,U Sovových mlýnů,503/2,relation_433401,Malá Strana,Q753289
node_296443926,POINT(14.3978197 50.0875933),11800,521,5,Šporkova,521/5,relation_433401,Malá Strana,Q753289
node_296494204,POINT(14.4055895 50.0830638),11800,547,19,Všehrdova,547/19,relation_433401,Malá Strana,Q753289
node_296477035,POINT(14.4039997 50.0878512),11800,5,28,Malostranské náměstí,5/28,relation_433401,Malá Strana,Q753289
node_296490265,POINT(14.4010408 50.0886402),11800,211,14,Nerudova,211/14,relation_433401,Malá Strana,Q753289
node_1185904827,POINT(14.4079435 50.0828824),11800,540,9,Říční,540/9,relation_433401,Malá Strana,Q753289
node_296489439,POINT(14.3932019 50.0853137),11800,343,27,Vlašská,343/27,relation_433401,Malá Strana,Q753289
node_296463356,POINT(14.4053037 50.0903901),11800,161,20,Valdštejnská,161/20,relation_433401,Malá Strana,Q753289
node_2823686608,POINT(14.4120569 50.0921316),11800,128,6,nábřeží Edvarda Beneše,128/6,relation_433401,Malá Strana,Q753289
node_296494946,POINT(14.4042916 50.0859620),11800,382,14,Karmelitská,382/14,relation_433401,Malá Strana,Q753289
node_296506539,POINT(14.4058150 50.0818131),11800,540,9,Říční,540/9,relation_433401,Malá Strana,Q753289
node_296478878,POINT(14.4038344 50.0871739),11800,268,26,Karmelitská,268/26,relation_433401,Malá Strana,Q753289
node_296459155,POINT(14.4096366 50.0886686),11800,109,38,U lužického semináře,109/38,relation_433401,Malá Strana,Q753289
node_296488738,POINT(14.3996518 50.0876016),11800,308,12,Břetislavova,308/12,relation_433401,Malá Strana,Q753289
node_296462421,POINT(14.4021757 50.0886605),11800,203,14,Malostranské náměstí,203/14,relation_433401,Malá Strana,Q753289
node_296556243,POINT(14.3982478 50.0885380),11800,221,36,Nerudova,221/36,relation_433401,Malá Strana,Q753289
node_296530794,POINT(14.4089037 50.0922885),11800,147,2,Staré zámecké schody,147/2,relation_433401,Malá Strana,Q753289
node_296569511,POINT(14.3992408 50.0876105),11800,517,16,Břetislavova,517/16,relation_433401,Malá Strana,Q753289
node_296566565,POINT(14.4043231 50.0825884),11800,412,17,Újezd,412/17,relation_433401,Malá Strana,Q753289
node_296548316,POINT(14.4082854 50.0856899),11800,498,6,U Sovových mlýnů,498/6,relation_433401,Malá Strana,Q753289
node_296515048,POINT(14.4055215 50.0819323),11800,441,8,Říční,441/8,relation_433401,Malá Strana,Q753289
node_296509529,POINT(14.4061341 50.0871085),11800,55,8,Lázeňská,55/8,relation_433401,Malá Strana,Q753289
node_296514328,POINT(14.3968439 50.0881644),11800,317,7,Jánská,317/7,relation_433401,Malá Strana,Q753289
node_296570441,POINT(14.4075778 50.0895208),11800,594,11,Letenská,594/11,relation_433401,Malá Strana,Q753289
node_296517906,POINT(14.4062304 50.0909843),11800,155,12,Valdštejnská,155/12,relation_433401,Malá Strana,Q753289
node_296536928,POINT(14.4112984 50.0906583),11800,557,6,U železné lávky,557/6,relation_433401,Malá Strana,Q753289
node_296514967,POINT(14.4031783 50.0886849),11800,1,17,Malostranské náměstí,1/17,relation_433401,Malá Strana,Q753289
node_296524102,POINT(14.4096944 50.0887282),11800,110,40,U lužického semináře,110/40,relation_433401,Malá Strana,Q753289
node_296522893,POINT(14.4061310 50.0827425),11800,449,14,Všehrdova,449/14,relation_433401,Malá Strana,Q753289
node_296537505,POINT(14.4043961 50.0856717),11800,384,10,Karmelitská,384/10,relation_433401,Malá Strana,Q753289
node_296537800,POINT(14.4046001 50.0890941),11800,10,5,Tomášská,10/5,relation_433401,Malá Strana,Q753289
node_296533276,POINT(14.4037480 50.0867215),11800,375,21,Karmelitská,375/21,relation_433401,Malá Strana,Q753289
node_296524299,POINT(14.4070276 50.0878746),11800,533,8,Dražického náměstí,533/8,relation_433401,Malá Strana,Q753289
node_296556101,POINT(14.3995518 50.0884511),11800,247,19,Nerudova,247/19,relation_433401,Malá Strana,Q753289
node_296559746,POINT(14.4098589 50.0880258),11800,102,2,Cihelná,102/2,relation_433401,Malá Strana,Q753289
node_296519016,POINT(14.4026362 50.0871040),11800,368,9,Tržiště,368/9,relation_433401,Malá Strana,Q753289
node_296571421,POINT(14.4050463 50.0895505),11800,20,16,Tomášská,20/16,relation_433401,Malá Strana,Q753289
node_296524724,POINT(14.4062526 50.0814163),11800,564,6,Šeříková,564/6,relation_433401,Malá Strana,Q753289
node_296511490,POINT(14.3958611 50.0883341),11800,542,7,Úvoz,542/7,relation_433401,Malá Strana,Q753289
node_296537194,POINT(14.4065668 50.0873255),11800,53,4,Mostecká,53/4,relation_433401,Malá Strana,Q753289
node_296538018,POINT(14.4062167 50.0869633),11800,286,7,Saská,286/7,relation_433401,Malá Strana,Q753289
node_296544335,POINT(14.4035867 50.0873426),11800,516,31,Karmelitská,516/31,relation_433401,Malá Strana,Q753289
node_296522854,POINT(14.4057458 50.0874705),11800,45,20,Mostecká,45/20,relation_433401,Malá Strana,Q753289
node_296548650,POINT(14.4068808 50.0890869),11800,33,12,Letenská,33/12,relation_433401,Malá Strana,Q753289
node_296526537,POINT(14.4038818 50.0848456),11800,552,1a,Karmelitská,552/1a,relation_433401,Malá Strana,Q753289
node_296512251,POINT(14.4039485 50.0904606),11800,170,15,Sněmovní,170/15,relation_433401,Malá Strana,Q753289
node_296548834,POINT(14.4005248 50.0873777),11800,363,4,Vlašská,363/4,relation_433401,Malá Strana,Q753289
node_296559024,POINT(14.3955346 50.0864738),11800,337,38,Vlašská,337/38,relation_433401,Malá Strana,Q753289
node_296553544,POINT(14.3984981 50.0879168),11800,323,13,Jánský vršek,323/13,relation_433401,Malá Strana,Q753289
node_296509320,POINT(14.4060073 50.0816396),11800,541,7,Šeříková,541/7,relation_433401,Malá Strana,Q753289
node_296536529,POINT(14.4060078 50.0814400),11800,443,5,Šeříková,443/5,relation_433401,Malá Strana,Q753289
node_296545043,POINT(14.4008423 50.0886281),11800,213,18,Nerudova,213/18,relation_433401,Malá Strana,Q753289
node_296517490,POINT(14.3964243 50.0884098),11800,229,3,Úvoz,229/3,relation_433401,Malá Strana,Q753289
node_296545180,POINT(14.4071245 50.0878832),11800,533,4,Dražického,533/4,relation_433401,Malá Strana,Q753289
node_296547493,POINT(14.4060905 50.0824366),11800,439,5,Besední,439/5,relation_433401,Malá Strana,Q753289
node_296514160,POINT(14.4110960 50.0908128),11800,592,8,U železné lávky,592/8,relation_433401,Malá Strana,Q753289
node_296536506,POINT(14.4082156 50.0873991),11800,86,11,U lužického semináře,86/11,relation_433401,Malá Strana,Q753289
node_296545983,POINT(14.4064813 50.0858587),11800,486,10,Nosticova,486/10,relation_433401,Malá Strana,Q753289
node_296555613,POINT(14.3981088 50.0885509),11800,222,38,Nerudova,222/38,relation_433401,Malá Strana,Q753289
node_296536389,POINT(14.4042359 50.0841146),11800,394,39,Újezd,394/39,relation_433401,Malá Strana,Q753289
node_296511549,POINT(14.4048873 50.0863416),11800,480,8,Maltézské náměstí,480/8,relation_433401,Malá Strana,Q753289
node_296547960,POINT(14.4049327 50.0834153),11800,450,40,Újezd,450/40,relation_433401,Malá Strana,Q753289
node_296535111,POINT(14.4092593 50.0899694),11800,119,3,Letenská,119/3,relation_433401,Malá Strana,Q753289
node_296535215,POINT(14.4052073 50.0842552),11800,457,3,Hellichova,457/3,relation_433401,Malá Strana,Q753289
node_296546101,POINT(14.4027962 50.0870819),11800,369,7,Tržiště,369/7,relation_433401,Malá Strana,Q753289
node_296511947,POINT(14.4083875 50.0873871),11800,87,4,U lužického semináře,87/4,relation_433401,Malá Strana,Q753289
node_296545230,POINT(14.3967773 50.0882153),11800,231,16,Jánská,231/16,relation_433401,Malá Strana,Q753289
node_296553925,POINT(14.3994404 50.0876010),11800,309,14,Břetislavova,309/14,relation_433401,Malá Strana,Q753289
node_296517537,POINT(14.3981939 50.0883876),11800,240,33,Nerudova,240/33,relation_433401,Malá Strana,Q753289
node_296536194,POINT(14.4047303 50.0864819),11800,480,1,Prokopská,480/1,relation_433401,Malá Strana,Q753289
node_296535188,POINT(14.4040081 50.0827420),11800,412,1,U lanové dráhy,412/1,relation_433401,Malá Strana,Q753289
node_296523698,POINT(14.4087942 50.0875956),11800,93,12,U lužického semináře,93/12,relation_433401,Malá Strana,Q753289
node_296555723,POINT(14.4036485 50.0892268),11800,177,3,Sněmovní,177/3,relation_433401,Malá Strana,Q753289
node_296559546,POINT(14.3995206 50.0874901),11800,352,15,Břetislavova,352/15,relation_433401,Malá Strana,Q753289
node_296554385,POINT(14.4036551 50.0888008),11800,6,2,Sněmovní,6/2,relation_433401,Malá Strana,Q753289
node_296545398,POINT(14.4000126 50.0872538),11800,358,7,Vlašská,358/7,relation_433401,Malá Strana,Q753289
node_296517506,POINT(14.4092480 50.0928546),11800,135,4,Pod Bruskou,135/4,relation_433401,Malá Strana,Q753289
node_296536236,POINT(14.4047059 50.0830399),11800,430,27,Všehrdova,430/27,relation_433401,Malá Strana,Q753289
node_296524374,POINT(14.4059393 50.0828135),11800,437,15,Všehrdova,437/15,relation_433401,Malá Strana,Q753289
node_296533312,POINT(14.4049908 50.0887559),11800,26,4,Tomášská,26/4,relation_433401,Malá Strana,Q753289
node_296544518,POINT(14.4003782 50.0886149),11800,214,20,Nerudova,214/20,relation_433401,Malá Strana,Q753289
node_296535326,POINT(14.4049847 50.0830555),11800,431,25,Všehrdova,431/25,relation_433401,Malá Strana,Q753289
node_296570900,POINT(14.3967784 50.0884373),11800,231,51,Nerudova,231/51,relation_433401,Malá Strana,Q753289
node_296517377,POINT(14.3990647 50.0873135),11800,329,20,Vlašská,329/20,relation_433401,Malá Strana,Q753289
node_296566650,POINT(14.4072249 50.0814208),11800,560,6,Vítězná,560/6,relation_433401,Malá Strana,Q753289
node_296523138,POINT(14.4046384 50.0817088),11800,423,20,Újezd,423/20,relation_433401,Malá Strana,Q753289
node_296554996,POINT(14.4019285 50.0887009),11800,205,2,Nerudova,205/2,relation_433401,Malá Strana,Q753289
node_296524417,POINT(14.4049762 50.0902068),11800,162,3,Valdštejnské náměstí,162/3,relation_433401,Malá Strana,Q753289
node_296518766,POINT(14.4039734 50.0841548),11800,394,7,Hellichova,394/7,relation_433401,Malá Strana,Q753289
node_296570998,POINT(14.4057840 50.0844606),11800,462,2,Nebovidská,462/2,relation_433401,Malá Strana,Q753289
node_296569101,POINT(14.4049917 50.0819035),11800,544,13,Říční,544/13,relation_433401,Malá Strana,Q753289
node_296514501,POINT(14.4052747 50.0819649),11800,456,10,Říční,456/10,relation_433401,Malá Strana,Q753289
node_296531726,POINT(14.4024601 50.0873334),11800,260,16,Tržiště,260/16,relation_433401,Malá Strana,Q753289
node_296547323,POINT(14.4046915 50.0819222),11800,424,15,Říční,424/15,relation_433401,Malá Strana,Q753289
node_296514815,POINT(14.3991320 50.0873286),11800,329,1,Jánský vršek,329/1,relation_433401,Malá Strana,Q753289
node_296559364,POINT(14.4093064 50.0873778),11800,523,8b,Na Kampě,523/8b,relation_433401,Malá Strana,Q753289
node_296509446,POINT(14.4055028 50.0812953),11800,442,14,Vítězná,442/14,relation_433401,Malá Strana,Q753289
node_296527405,POINT(14.4000381 50.0892878),11800,191,3,Zámecké schody,191/3,relation_433401,Malá Strana,Q753289
node_296563941,POINT(14.4029229 50.0890709),11800,1,7,Thunovská,1/7,relation_433401,Malá Strana,Q753289
node_296533630,POINT(14.3993748 50.0884442),11800,246,21,Nerudova,246/21,relation_433401,Malá Strana,Q753289
node_296548063,POINT(14.4071171 50.0873145),11800,76,12,Dražického náměstí,76/12,relation_433401,Malá Strana,Q753289
node_296535978,POINT(14.4049481 50.0889634),11800,25,6,Tomášská,25/6,relation_433401,Malá Strana,Q753289
